Window_Num,Num_Packets,Avg_DNP3_Length,IP_Port_Src,IP_Port_Dst,Function_Codes,IIN_Val_Change,IIN_Bits_Set,Data_Object_Change
11930,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11931,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11932,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11933,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11934,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11935,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11936,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11937,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11938,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11939,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11940,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11941,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11942,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11943,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11944,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11945,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11946,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11947,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11948,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11949,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11950,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11951,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11952,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11953,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11954,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11955,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11956,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11957,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11958,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11959,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11960,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11961,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11962,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11963,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11964,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11965,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11966,6,34.33,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11967,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11968,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11969,6,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]",0,[],0
11970,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
11971,4,13.5,"['192.168.1.74:20000', '192.168.1.70:48987']","['192.168.1.70:48987', '192.168.1.74:20000']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]",0,[],0
